Date,Visitor,G,Home,G.1,Att.,LOG,Year
2023-02-21,Vegas Golden Knights,2.0,Chicago Blackhawks,3.0,18083.0,2:38,2023
2023-02-21,Philadelphia Flyers,2.0,Edmonton Oilers,4.0,18347.0,2:24,2023
2023-02-21,Los Angeles Kings,1.0,Minnesota Wild,2.0,18012.0,2:18,2023
2023-02-21,Montréal Canadiens,5.0,New Jersey Devils,2.0,14854.0,2:22,2023
2023-02-21,Vancouver Canucks,4.0,Nashville Predators,5.0,17161.0,2:44,2023
2023-02-21,Anaheim Ducks,1.0,Tampa Bay Lightning,6.0,19092.0,2:29,2023
2023-02-21,Detroit Red Wings,3.0,Washington Capitals,1.0,18573.0,2:20,2023
2023-02-22,Calgary Flames,6.0,Arizona Coyotes,3.0,4600.0,2:27,2023
2023-02-22,Chicago Blackhawks,4.0,Dallas Stars,3.0,18326.0,2:25,2023
2023-02-22,Winnipeg Jets,1.0,New York Islanders,2.0,17255.0,2:20,2023
2023-02-23,Minnesota Wild,2.0,Columbus Blue Jackets,0.0,17997.0,2:24,2023
2023-02-23,New York Rangers,1.0,Detroit Red Wings,4.0,19116.0,2:42,2023
2023-02-23,Los Angeles Kings,3.0,New Jersey Devils,4.0,15397.0,2:28,2023
2023-02-23,Edmonton Oilers,7.0,Pittsburgh Penguins,2.0,18400.0,2:29,2023
2023-02-23,Boston Bruins,6.0,Seattle Kraken,5.0,17151.0,2:38,2023
2023-02-23,Nashville Predators,6.0,San Jose Sharks,2.0,11320.0,2:29,2023
2023-02-23,Vancouver Canucks,3.0,St Louis Blues,2.0,18096.0,2:39,2023
2023-02-23,Buffalo Sabres,6.0,Tampa Bay Lightning,5.0,19092.0,2:30,2023
2023-02-23,Calgary Flames,3.0,Vegas Golden Knights,4.0,17609.0,2:29,2023
2023-02-23,Anaheim Ducks,4.0,Washington Capitals,2.0,18573.0,2:39,2023
2023-02-24,Ottawa Senators,0.0,Carolina Hurricanes,4.0,18788.0,2:28,2023
2023-02-24,Buffalo Sabres,3.0,Florida Panthers,1.0,18075.0,2:32,2023
2023-02-24,Los Angeles Kings,3.0,New York Islanders,2.0,17255.0,2:13,2023
2023-02-24,Montréal Canadiens,5.0,Philadelphia Flyers,2.0,19661.0,2:24,2023
2023-02-24,Minnesota Wild,1.0,Toronto Maple Leafs,2.0,18575.0,2:28,2023
2023-02-24,Colorado Avalanche,5.0,Winnipeg Jets,1.0,14157.0,2:26,2023
2023-02-25,Anaheim Ducks,3.0,Carolina Hurricanes,2.0,18818.0,2:30,2023
2023-02-25,Edmonton Oilers,5.0,Columbus Blue Jackets,6.0,19004.0,2:29,2023
2023-02-25,Calgary Flames,1.0,Colorado Avalanche,4.0,18131.0,2:32,2023
2023-02-25,Tampa Bay Lightning,3.0,Detroit Red Wings,0.0,19515.0,2:25,2023
2023-02-25,Ottawa Senators,5.0,Montréal Canadiens,2.0,21105.0,2:30,2023
2023-02-25,Philadelphia Flyers,0.0,New Jersey Devils,7.0,16514.0,2:23,2023
2023-02-25,Chicago Blackhawks,4.0,San Jose Sharks,3.0,17562.0,2:42,2023
2023-02-25,Pittsburgh Penguins,3.0,St Louis Blues,2.0,18096.0,2:33,2023
2023-02-25,Boston Bruins,3.0,Vancouver Canucks,1.0,18722.0,2:26,2023
2023-02-25,Dallas Stars,3.0,Vegas Golden Knights,2.0,17906.0,2:39,2023
2023-02-25,New York Rangers,3.0,Washington Capitals,6.0,18573.0,2:27,2023
2023-02-26,Nashville Predators,6.0,Arizona Coyotes,2.0,4600.0,2:25,2023
2023-02-26,Washington Capitals,4.0,Buffalo Sabres,7.0,19070.0,2:30,2023
2023-02-26,Columbus Blue Jackets,2.0,Minnesota Wild,3.0,19063.0,2:30,2023
2023-02-26,Los Angeles Kings,2.0,New York Rangers,5.0,18006.0,2:27,2023
2023-02-26,Tampa Bay Lightning,3.0,Pittsburgh Penguins,7.0,17691.0,2:25,2023
2023-02-26,Toronto Maple Leafs,5.0,Seattle Kraken,1.0,17151.0,2:16,2023
2023-02-26,New York Islanders,4.0,Winnipeg Jets,0.0,13797.0,2:19,2023
2023-02-27,Chicago Blackhawks,2.0,Anaheim Ducks,4.0,14462.0,2:21,2023
2023-02-27,Vegas Golden Knights,0.0,Colorado Avalanche,3.0,18117.0,2:25,2023
2023-02-27,Vancouver Canucks,5.0,Dallas Stars,4.0,17876.0,2:33,2023
2023-02-27,Boston Bruins,3.0,Edmonton Oilers,2.0,18347.0,2:29,2023
2023-02-27,Detroit Red Wings,2.0,Ottawa Senators,6.0,16214.0,2:33,2023
2023-02-28,Chicago Blackhawks,1.0,Arizona Coyotes,4.0,4600.0,2:22,2023
2023-02-28,Columbus Blue Jackets,5.0,Buffalo Sabres,3.0,13661.0,2:24,2023
2023-02-28,Boston Bruins,4.0,Calgary Flames,3.0,18420.0,2:43,2023
2023-02-28,New York Islanders,1.0,Minnesota Wild,2.0,18431.0,2:28,2023
2023-02-28,Pittsburgh Penguins,3.0,Nashville Predators,1.0,17435.0,2:19,2023
2023-02-28,Detroit Red Wings,1.0,Ottawa Senators,6.0,14071.0,2:34,2023
2023-02-28,Montréal Canadiens,3.0,San Jose Sharks,1.0,11470.0,2:24,2023
2023-02-28,Seattle Kraken,5.0,St Louis Blues,3.0,18096.0,2:23,2023
2023-02-28,Florida Panthers,4.0,Tampa Bay Lightning,1.0,19092.0,2:31,2023
2023-02-28,Los Angeles Kings,6.0,Winnipeg Jets,5.0,13203.0,2:39,2023
2023-03-01,Washington Capitals,3.0,Anaheim Ducks,2.0,14279.0,2:33,2023
2023-03-01,New Jersey Devils,7.0,Colorado Avalanche,5.0,18131.0,2:37,2023
2023-03-01,Arizona Coyotes,2.0,Dallas Stars,4.0,18045.0,2:25,2023
2023-03-01,Toronto Maple Leafs,2.0,Edmonton Oilers,5.0,18347.0,2:28,2023
2023-03-01,New York Rangers,3.0,Philadelphia Flyers,2.0,19534.0,2:24,2023
2023-03-01,Carolina Hurricanes,2.0,Vegas Golden Knights,3.0,17669.0,2:27,2023
2023-03-02,Buffalo Sabres,1.0,Boston Bruins,7.0,17850.0,2:31,2023
2023-03-02,Toronto Maple Leafs,2.0,Calgary Flames,1.0,19289.0,2:30,2023
2023-03-02,Dallas Stars,5.0,Chicago Blackhawks,2.0,17612.0,2:20,2023
2023-03-02,Seattle Kraken,5.0,Detroit Red Wings,4.0,19289.0,2:36,2023
2023-03-02,Nashville Predators,2.0,Florida Panthers,1.0,16660.0,2:23,2023
2023-03-02,Montréal Canadiens,2.0,Los Angeles Kings,3.0,16974.0,2:29,2023
2023-03-02,Ottawa Senators,5.0,New York Rangers,3.0,18006.0,2:31,2023
2023-03-02,St Louis Blues,6.0,San Jose Sharks,3.0,12290.0,2:21,2023
2023-03-02,Pittsburgh Penguins,5.0,Tampa Bay Lightning,4.0,19092.0,2:41,2023
2023-03-02,Minnesota Wild,2.0,Vancouver Canucks,1.0,18903.0,2:29,2023
2023-03-03,Montréal Canadiens,2.0,Anaheim Ducks,3.0,14391.0,2:24,2023
2023-03-03,Carolina Hurricanes,6.0,Arizona Coyotes,1.0,4600.0,2:22,2023
2023-03-03,Seattle Kraken,4.0,Columbus Blue Jackets,2.0,18712.0,2:27,2023
2023-03-03,Winnipeg Jets,3.0,Edmonton Oilers,6.0,18347.0,2:32,2023
2023-03-03,New Jersey Devils,3.0,Vegas Golden Knights,4.0,18033.0,2:37,2023
2023-03-04,New York Rangers,2.0,Boston Bruins,4.0,17850.0,2:38,2023
2023-03-04,Tampa Bay Lightning,3.0,Buffalo Sabres,5.0,19070.0,2:28,2023
2023-03-04,Minnesota Wild,3.0,Calgary Flames,0.0,18605.0,2:30,2023
2023-03-04,Nashville Predators,3.0,Chicago Blackhawks,1.0,18942.0,2:19,2023
2023-03-04,Colorado Avalanche,3.0,Dallas Stars,7.0,18532.0,2:25,2023
2023-03-04,Pittsburgh Penguins,1.0,Florida Panthers,4.0,16581.0,2:28,2023
2023-03-04,St Louis Blues,2.0,Los Angeles Kings,4.0,18230.0,2:20,2023
2023-03-04,Detroit Red Wings,1.0,New York Islanders,4.0,17255.0,2:15,2023
2023-03-04,Columbus Blue Jackets,2.0,Ottawa Senators,5.0,18073.0,2:21,2023
2023-03-04,Washington Capitals,8.0,San Jose Sharks,3.0,17562.0,2:32,2023
2023-03-04,Toronto Maple Leafs,1.0,Vancouver Canucks,4.0,18905.0,2:26,2023
2023-03-04,Edmonton Oilers,5.0,Winnipeg Jets,7.0,15324.0,2:33,2023
2023-03-05,New Jersey Devils,5.0,Arizona Coyotes,4.0,4600.0,2:24,2023
2023-03-05,Tampa Bay Lightning,0.0,Carolina Hurricanes,6.0,18965.0,2:34,2023
2023-03-05,Seattle Kraken,3.0,Colorado Avalanche,2.0,18107.0,2:28,2023
2023-03-05,Detroit Red Wings,1.0,Philadelphia Flyers,3.0,17630.0,2:26,2023
2023-03-05,Montréal Canadiens,3.0,Vegas Golden Knights,4.0,18049.0,2:16,2023
2023-03-06,Edmonton Oilers,3.0,Buffalo Sabres,2.0,17634.0,2:26,2023
2023-03-06,Ottawa Senators,0.0,Chicago Blackhawks,5.0,15049.0,2:27,2023
2023-03-06,Calgary Flames,5.0,Dallas Stars,4.0,18164.0,2:32,2023
2023-03-06,Washington Capitals,2.0,Los Angeles Kings,4.0,17577.0,2:29,2023
2023-03-06,Nashville Predators,3.0,Vancouver Canucks,4.0,18525.0,2:33,2023
2023-03-06,San Jose Sharks,3.0,Winnipeg Jets,2.0,13026.0,2:30,2023
2023-03-07,St Louis Blues,2.0,Arizona Coyotes,6.0,4600.0,2:30,2023
2023-03-07,San Jose Sharks,0.0,Colorado Avalanche,6.0,18092.0,2:26,2023
2023-03-07,Vegas Golden Knights,1.0,Florida Panthers,2.0,15100.0,2:22,2023
2023-03-07,Calgary Flames,1.0,Minnesota Wild,0.0,18998.0,2:43,2023
2023-03-07,Carolina Hurricanes,4.0,Montréal Canadiens,3.0,21105.0,2:48,2023
2023-03-07,Toronto Maple Leafs,4.0,New Jersey Devils,3.0,16514.0,2:21,2023
2023-03-07,Buffalo Sabres,2.0,New York Islanders,3.0,17255.0,2:24,2023
2023-03-07,Columbus Blue Jackets,4.0,Pittsburgh Penguins,5.0,17400.0,2:32,2023
2023-03-07,Anaheim Ducks,2.0,Seattle Kraken,5.0,17151.0,2:26,2023
2023-03-07,Philadelphia Flyers,2.0,Tampa Bay Lightning,5.0,19092.0,2:36,2023
2023-03-08,Chicago Blackhawks,3.0,Detroit Red Wings,4.0,19181.0,2:30,2023
2023-03-08,Anaheim Ducks,2.0,Vancouver Canucks,3.0,18617.0,2:21,2023
2023-03-08,Minnesota Wild,4.0,Winnipeg Jets,2.0,13148.0,2:18,2023
2023-03-09,Nashville Predators,1.0,Arizona Coyotes,4.0,4600.0,2:27,2023
2023-03-09,Edmonton Oilers,3.0,Boston Bruins,2.0,17850.0,2:25,2023
2023-03-09,Dallas Stars,10.0,Buffalo Sabres,4.0,14174.0,2:29,2023
2023-03-09,Philadelphia Flyers,0.0,Carolina Hurricanes,1.0,18680.0,2:19,2023
2023-03-09,Los Angeles Kings,5.0,Colorado Avalanche,2.0,18117.0,2:23,2023
2023-03-09,New York Rangers,4.0,Montréal Canadiens,3.0,21105.0,2:36,2023
2023-03-09,New York Islanders,4.0,Pittsburgh Penguins,3.0,17557.0,2:27,2023
2023-03-09,Ottawa Senators,5.0,Seattle Kraken,4.0,17151.0,2:34,2023
2023-03-09,San Jose Sharks,2.0,St Louis Blues,4.0,18096.0,2:34,2023
2023-03-09,Vegas Golden Knights,4.0,Tampa Bay Lightning,3.0,19092.0,2:43,2023
2023-03-09,New Jersey Devils,3.0,Washington Capitals,2.0,18573.0,2:43,2023
2023-03-10,Anaheim Ducks,3.0,Calgary Flames,1.0,18013.0,2:13,2023
2023-03-10,Chicago Blackhawks,3.0,Florida Panthers,4.0,17468.0,2:26,2023
2023-03-11,Detroit Red Wings,2.0,Boston Bruins,3.0,17850.0,2:36,2023
2023-03-11,New York Rangers,2.0,Buffalo Sabres,1.0,19070.0,2:25,2023
2023-03-11,Vegas Golden Knights,4.0,Carolina Hurricanes,0.0,18813.0,2:30,2023
2023-03-11,St Louis Blues,5.0,Columbus Blue Jackets,2.0,18222.0,2:30,2023
2023-03-11,Arizona Coyotes,2.0,Colorado Avalanche,3.0,18124.0,2:29,2023
2023-03-11,Winnipeg Jets,5.0,Florida Panthers,4.0,16340.0,2:43,2023
2023-03-11,Nashville Predators,2.0,Los Angeles Kings,1.0,18230.0,2:35,2023
2023-03-11,New Jersey Devils,3.0,Montréal Canadiens,1.0,21105.0,2:23,2023
2023-03-11,Washington Capitals,5.0,New York Islanders,1.0,17255.0,2:22,2023
2023-03-11,Philadelphia Flyers,1.0,Pittsburgh Penguins,5.0,18254.0,2:21,2023
2023-03-11,Dallas Stars,4.0,Seattle Kraken,3.0,17151.0,2:28,2023
2023-03-11,Minnesota Wild,5.0,San Jose Sharks,2.0,17562.0,2:35,2023
2023-03-11,Chicago Blackhawks,1.0,Tampa Bay Lightning,3.0,19092.0,2:17,2023
2023-03-11,Edmonton Oilers,4.0,Toronto Maple Leafs,7.0,19549.0,2:31,2023
2023-03-11,Ottawa Senators,2.0,Vancouver Canucks,5.0,18813.0,2:38,2023
2023-03-12,Nashville Predators,5.0,Anaheim Ducks,4.0,15098.0,2:23,2023
2023-03-12,Minnesota Wild,4.0,Arizona Coyotes,5.0,4600.0,2:36,2023
2023-03-12,Ottawa Senators,1.0,Calgary Flames,5.0,17031.0,2:31,2023
2023-03-12,Boston Bruins,3.0,Detroit Red Wings,5.0,19515.0,2:36,2023
2023-03-12,Carolina Hurricanes,0.0,New Jersey Devils,3.0,16514.0,2:21,2023
2023-03-12,New York Rangers,2.0,Pittsburgh Penguins,3.0,18364.0,2:37,2023
2023-03-12,Vegas Golden Knights,5.0,St Louis Blues,3.0,18096.0,2:25,2023
2023-03-12,Winnipeg Jets,3.0,Tampa Bay Lightning,2.0,19092.0,2:26,2023
2023-03-13,Colorado Avalanche,8.0,Montréal Canadiens,4.0,21105.0,2:30,2023
2023-03-13,Dallas Stars,5.0,Seattle Kraken,2.0,17151.0,2:27,2023
2023-03-13,Buffalo Sabres,4.0,Toronto Maple Leafs,3.0,18688.0,2:25,2023
2023-03-14,Calgary Flames,3.0,Arizona Coyotes,4.0,4600.0,2:35,2023
2023-03-14,Winnipeg Jets,3.0,Carolina Hurricanes,5.0,18680.0,2:14,2023
2023-03-14,Boston Bruins,3.0,Chicago Blackhawks,6.0,20188.0,2:42,2023
2023-03-14,Ottawa Senators,3.0,Edmonton Oilers,6.0,18347.0,2:30,2023
2023-03-14,New York Islanders,2.0,Los Angeles Kings,5.0,15989.0,2:26,2023
2023-03-14,Tampa Bay Lightning,4.0,New Jersey Devils,1.0,15622.0,2:22,2023
2023-03-14,Detroit Red Wings,1.0,Nashville Predators,2.0,17644.0,2:28,2023
2023-03-14,Washington Capitals,3.0,New York Rangers,5.0,17476.0,2:34,2023
2023-03-14,Vegas Golden Knights,5.0,Philadelphia Flyers,3.0,17192.0,2:22,2023
2023-03-14,Montréal Canadiens,6.0,Pittsburgh Penguins,4.0,17185.0,2:27,2023
2023-03-14,Columbus Blue Jackets,6.0,San Jose Sharks,5.0,10127.0,2:35,2023
2023-03-14,Dallas Stars,2.0,Vancouver Canucks,5.0,18794.0,2:20,2023
2023-03-15,New York Islanders,6.0,Anaheim Ducks,3.0,13552.0,2:17,2023
2023-03-15,Minnesota Wild,8.0,St Louis Blues,5.0,18096.0,2:44,2023
2023-03-15,Colorado Avalanche,2.0,Toronto Maple Leafs,1.0,19102.0,2:35,2023
2023-03-15,Buffalo Sabres,4.0,Washington Capitals,5.0,18573.0,2:44,2023
2023-03-16,Vancouver Canucks,2.0,Arizona Coyotes,3.0,4600.0,2:23,2023
2023-03-16,Dallas Stars,1.0,Edmonton Oilers,4.0,18347.0,2:22,2023
2023-03-16,Montréal Canadiens,5.0,Florida Panthers,9.0,17372.0,2:34,2023
2023-03-16,Columbus Blue Jackets,1.0,Los Angeles Kings,4.0,15460.0,2:18,2023
2023-03-16,Tampa Bay Lightning,4.0,New Jersey Devils,3.0,16094.0,2:41,2023
2023-03-16,Chicago Blackhawks,2.0,Nashville Predators,1.0,17538.0,2:26,2023
2023-03-16,Pittsburgh Penguins,2.0,New York Rangers,4.0,18006.0,2:26,2023
2023-03-16,Colorado Avalanche,5.0,Ottawa Senators,4.0,19158.0,2:39,2023
2023-03-16,Seattle Kraken,2.0,San Jose Sharks,1.0,11720.0,2:21,2023
2023-03-16,Calgary Flames,7.0,Vegas Golden Knights,2.0,18207.0,2:20,2023
2023-03-16,Boston Bruins,3.0,Winnipeg Jets,0.0,14555.0,2:21,2023
2023-03-17,Columbus Blue Jackets,4.0,Anaheim Ducks,7.0,13475.0,2:26,2023
2023-03-17,Buffalo Sabres,2.0,Philadelphia Flyers,5.0,18051.0,2:23,2023
2023-03-17,Carolina Hurricanes,2.0,Toronto Maple Leafs,5.0,18607.0,2:25,2023
2023-03-17,St Louis Blues,5.0,Washington Capitals,2.0,18573.0,2:21,2023
2023-03-18,Chicago Blackhawks,2.0,Arizona Coyotes,4.0,4600.0,2:19,2023
2023-03-18,Dallas Stars,6.0,Calgary Flames,5.0,17909.0,2:34,2023
2023-03-18,Colorado Avalanche,5.0,Detroit Red Wings,1.0,19515.0,2:35,2023
2023-03-18,New Jersey Devils,2.0,Florida Panthers,4.0,17321.0,2:27,2023
2023-03-18,Vancouver Canucks,3.0,Los Angeles Kings,2.0,18230.0,2:25,2023
2023-03-18,Boston Bruins,5.0,Minnesota Wild,2.0,19329.0,2:35,2023
2023-03-18,Winnipeg Jets,3.0,Nashville Predators,2.0,17402.0,2:25,2023
2023-03-18,Pittsburgh Penguins,0.0,New York Rangers,6.0,18006.0,2:24,2023
2023-03-18,Toronto Maple Leafs,5.0,Ottawa Senators,4.0,20092.0,2:48,2023
2023-03-18,Carolina Hurricanes,5.0,Philadelphia Flyers,4.0,18975.0,2:30,2023
2023-03-18,Edmonton Oilers,6.0,Seattle Kraken,4.0,17171.0,2:33,2023
2023-03-18,New York Islanders,4.0,San Jose Sharks,1.0,16880.0,2:20,2023
2023-03-18,Montréal Canadiens,3.0,Tampa Bay Lightning,5.0,19092.0,2:35,2023
2023-03-19,Vancouver Canucks,2.0,Anaheim Ducks,1.0,14842.0,2:20,2023
2023-03-19,Boston Bruins,7.0,Buffalo Sabres,0.0,19070.0,2:23,2023
2023-03-19,Washington Capitals,3.0,Minnesota Wild,5.0,19231.0,2:39,2023
2023-03-19,Nashville Predators,0.0,New York Rangers,7.0,18006.0,2:10,2023
2023-03-19,Winnipeg Jets,0.0,St Louis Blues,3.0,18096.0,2:24,2023
2023-03-19,New Jersey Devils,5.0,Tampa Bay Lightning,2.0,19092.0,2:29,2023
2023-03-19,Columbus Blue Jackets,2.0,Vegas Golden Knights,7.0,18004.0,2:29,2023
2023-03-20,Chicago Blackhawks,0.0,Colorado Avalanche,5.0,18121.0,2:22,2023
2023-03-20,Florida Panthers,5.0,Detroit Red Wings,2.0,15198.0,2:22,2023
2023-03-20,San Jose Sharks,4.0,Edmonton Oilers,5.0,18347.0,2:51,2023
2023-03-20,Calgary Flames,2.0,Los Angeles Kings,8.0,16404.0,2:28,2023
2023-03-20,Ottawa Senators,2.0,Pittsburgh Penguins,1.0,17080.0,2:25,2023
2023-03-21,Calgary Flames,5.0,Anaheim Ducks,1.0,12974.0,2:30,2023
2023-03-21,Ottawa Senators,1.0,Boston Bruins,2.0,17850.0,2:29,2023
2023-03-21,Nashville Predators,7.0,Buffalo Sabres,3.0,13043.0,2:18,2023
2023-03-21,Seattle Kraken,5.0,Dallas Stars,4.0,18532.0,2:30,2023
2023-03-21,Tampa Bay Lightning,2.0,Montréal Canadiens,3.0,21105.0,2:24,2023
2023-03-21,Minnesota Wild,2.0,New Jersey Devils,1.0,16124.0,2:30,2023
2023-03-21,Toronto Maple Leafs,2.0,New York Islanders,7.0,17255.0,2:26,2023
2023-03-21,Carolina Hurricanes,3.0,New York Rangers,2.0,18006.0,2:28,2023
2023-03-21,Florida Panthers,3.0,Philadelphia Flyers,6.0,16479.0,2:29,2023
2023-03-21,Detroit Red Wings,3.0,St Louis Blues,2.0,18096.0,2:33,2023
2023-03-21,Vegas Golden Knights,4.0,Vancouver Canucks,3.0,18757.0,2:27,2023
2023-03-21,Arizona Coyotes,1.0,Winnipeg Jets,2.0,13216.0,2:22,2023
2023-03-21,Columbus Blue Jackets,7.0,Washington Capitals,6.0,18573.0,2:25,2023
2023-03-22,Pittsburgh Penguins,5.0,Colorado Avalanche,2.0,18130.0,2:31,2023
2023-03-22,Arizona Coyotes,3.0,Edmonton Oilers,4.0,18225.0,2:27,2023
2023-03-23,Winnipeg Jets,3.0,Anaheim Ducks,2.0,12331.0,2:28,2023
2023-03-23,Montréal Canadiens,2.0,Boston Bruins,4.0,17850.0,2:35,2023
2023-03-23,New York Rangers,2.0,Carolina Hurricanes,1.0,18792.0,2:26,2023
2023-03-23,Vegas Golden Knights,3.0,Calgary Flames,2.0,18157.0,2:40,2023
2023-03-23,Pittsburgh Penguins,2.0,Dallas Stars,3.0,18532.0,2:35,2023
2023-03-23,St Louis Blues,4.0,Detroit Red Wings,3.0,17036.0,2:26,2023
2023-03-23,Toronto Maple Leafs,6.0,Florida Panthers,2.0,16704.0,2:30,2023
2023-03-23,Seattle Kraken,1.0,Nashville Predators,2.0,17436.0,2:25,2023
2023-03-23,Tampa Bay Lightning,2.0,Ottawa Senators,7.0,16133.0,2:32,2023
2023-03-23,Minnesota Wild,4.0,Philadelphia Flyers,5.0,18495.0,2:34,2023
2023-03-23,San Jose Sharks,2.0,Vancouver Canucks,7.0,18919.0,2:22,2023
2023-03-23,Chicago Blackhawks,1.0,Washington Capitals,6.0,18573.0,2:19,2023
2023-03-24,New Jersey Devils,4.0,Buffalo Sabres,5.0,17101.0,2:29,2023
2023-03-24,New York Islanders,4.0,Columbus Blue Jackets,5.0,18940.0,2:29,2023
2023-03-24,Arizona Coyotes,1.0,Colorado Avalanche,3.0,18136.0,2:24,2023
2023-03-25,St Louis Blues,6.0,Anaheim Ducks,3.0,15237.0,2:28,2023
2023-03-25,Tampa Bay Lightning,1.0,Boston Bruins,2.0,17850.0,2:29,2023
2023-03-25,Toronto Maple Leafs,3.0,Carolina Hurricanes,5.0,18895.0,2:27,2023
2023-03-25,San Jose Sharks,3.0,Calgary Flames,5.0,18153.0,2:27,2023
2023-03-25,Vancouver Canucks,3.0,Dallas Stars,1.0,18532.0,2:26,2023
2023-03-25,Vegas Golden Knights,4.0,Edmonton Oilers,3.0,18347.0,2:37,2023
2023-03-25,New York Rangers,4.0,Florida Panthers,3.0,18635.0,2:37,2023
2023-03-25,Winnipeg Jets,1.0,Los Angeles Kings,4.0,18230.0,2:22,2023
2023-03-25,Chicago Blackhawks,1.0,Minnesota Wild,3.0,19312.0,2:21,2023
2023-03-25,Columbus Blue Jackets,2.0,Montréal Canadiens,8.0,21105.0,2:25,2023
2023-03-25,Ottawa Senators,3.0,New Jersey Devils,5.0,16514.0,2:35,2023
2023-03-25,Seattle Kraken,7.0,Nashville Predators,2.0,17335.0,2:24,2023
2023-03-25,Buffalo Sabres,2.0,New York Islanders,0.0,17255.0,2:20,2023
2023-03-25,Detroit Red Wings,0.0,Philadelphia Flyers,3.0,18216.0,2:23,2023
2023-03-25,Washington Capitals,3.0,Pittsburgh Penguins,4.0,18456.0,2:35,2023
2023-03-26,Colorado Avalanche,4.0,Arizona Coyotes,3.0,4600.0,2:41,2023
2023-03-26,Boston Bruins,4.0,Carolina Hurricanes,3.0,18958.0,2:48,2023
2023-03-26,Vancouver Canucks,4.0,Chicago Blackhawks,2.0,18276.0,2:21,2023
2023-03-26,St Louis Blues,6.0,Los Angeles Kings,7.0,18230.0,2:27,2023
2023-03-26,Toronto Maple Leafs,3.0,Nashville Predators,2.0,17411.0,2:20,2023
2023-03-27,Colorado Avalanche,5.0,Anaheim Ducks,1.0,13158.0,2:25,2023
2023-03-27,Edmonton Oilers,5.0,Arizona Coyotes,4.0,4600.0,2:32,2023
2023-03-27,Montréal Canadiens,4.0,Buffalo Sabres,3.0,16435.0,2:46,2023
2023-03-27,Seattle Kraken,1.0,Minnesota Wild,5.0,19291.0,2:28,2023
2023-03-27,New Jersey Devils,1.0,New York Islanders,5.0,17255.0,2:26,2023
2023-03-27,Florida Panthers,2.0,Ottawa Senators,5.0,16047.0,2:33,2023
2023-03-28,Nashville Predators,2.0,Boston Bruins,1.0,17850.0,2:34,2023
2023-03-28,Tampa Bay Lightning,4.0,Carolina Hurricanes,0.0,18680.0,2:26,2023
2023-03-28,Los Angeles Kings,1.0,Calgary Flames,2.0,17106.0,2:30,2023
2023-03-28,Dallas Stars,4.0,Chicago Blackhawks,1.0,14060.0,2:22,2023
2023-03-28,Pittsburgh Penguins,4.0,Detroit Red Wings,7.0,19353.0,2:40,2023
2023-03-28,Columbus Blue Jackets,2.0,New York Rangers,6.0,18006.0,2:25,2023
2023-03-28,Montréal Canadiens,2.0,Philadelphia Flyers,3.0,18916.0,2:23,2023
2023-03-28,Winnipeg Jets,0.0,San Jose Sharks,3.0,10387.0,2:18,2023
2023-03-28,Vancouver Canucks,5.0,St Louis Blues,6.0,18096.0,2:35,2023
2023-03-28,Edmonton Oilers,7.0,Vegas Golden Knights,4.0,18391.0,2:30,2023
2023-03-29,Minnesota Wild,4.0,Colorado Avalanche,2.0,18140.0,2:27,2023
2023-03-29,Florida Panthers,3.0,Toronto Maple Leafs,2.0,18894.0,2:34,2023
2023-03-29,New York Islanders,2.0,Washington Capitals,1.0,18573.0,2:38,2023
2023-03-30,Columbus Blue Jackets,1.0,Boston Bruins,2.0,17850.0,2:31,2023
2023-03-30,St Louis Blues,5.0,Chicago Blackhawks,3.0,16465.0,2:18,2023
2023-03-30,Carolina Hurricanes,2.0,Detroit Red Wings,3.0,19183.0,2:27,2023
2023-03-30,Los Angeles Kings,0.0,Edmonton Oilers,2.0,18347.0,2:36,2023
2023-03-30,Florida Panthers,5.0,Montréal Canadiens,2.0,21105.0,2:18,2023
2023-03-30,New York Rangers,1.0,New Jersey Devils,2.0,16669.0,2:25,2023
2023-03-30,Philadelphia Flyers,4.0,Ottawa Senators,5.0,17518.0,2:39,2023
2023-03-30,Nashville Predators,0.0,Pittsburgh Penguins,2.0,17482.0,2:23,2023
2023-03-30,Anaheim Ducks,1.0,Seattle Kraken,4.0,17151.0,2:18,2023
2023-03-30,Vegas Golden Knights,3.0,San Jose Sharks,4.0,15232.0,2:21,2023
2023-03-30,Washington Capitals,1.0,Tampa Bay Lightning,5.0,19092.0,2:26,2023
2023-03-31,Dallas Stars,5.0,Arizona Coyotes,2.0,4600.0,2:21,2023
2023-03-31,New York Rangers,2.0,Buffalo Sabres,3.0,18009.0,2:27,2023
2023-03-31,Calgary Flames,5.0,Vancouver Canucks,4.0,18811.0,2:38,2023
2023-03-31,Detroit Red Wings,2.0,Winnipeg Jets,6.0,14389.0,2:18,2023
2023-04-01,San Jose Sharks,7.0,Arizona Coyotes,2.0,4600.0,2:30,2023
2023-04-01,Florida Panthers,7.0,Columbus Blue Jackets,0.0,17860.0,2:21,2023
2023-04-01,New Jersey Devils,6.0,Chicago Blackhawks,3.0,18778.0,2:20,2023
2023-04-01,Dallas Stars,2.0,Colorado Avalanche,5.0,18139.0,2:27,2023
2023-04-01,Anaheim Ducks,0.0,Edmonton Oilers,6.0,18347.0,2:35,2023
2023-04-01,Carolina Hurricanes,3.0,Montréal Canadiens,0.0,21105.0,2:21,2023
2023-04-01,St Louis Blues,1.0,Nashville Predators,6.0,17348.0,2:25,2023
